ID,GENERAL,ORDER DATE ,ORDER CODE ,SELLER DEPARTMENT ID,SELLER DEPARTMENT CODE ,SELLER DEPARTMENT NA ,SELLER DEPARTMENT TERRITORY,,,,,,,,buyer_badge_name,buyer_badge_discount,product_id,base_product_id,product_sku,product_name,product_brand_id,product_brand_name,product_category_id,product_category_name,order_qty,unit_price,subtotal,discount,custom_discount,amount,created_id,created_code,created_name,managed_territory,order_status,latest_status,units,unit1,unit2,unit3,unit4,unit5,free_with,free_with_product_name,free_with_product_sku,promotion_id,created_at,updated_at,,
1574305,187789,2024-01-31,20240131S42B33177,42,DHK180184,Ryan International,62,33177,O2471695533675822,হক ডিপার্টমেন্টাল স্টোর,1579,1,1,1,General,0,78,78,FG0302412331,সুইস রোল - স্ট্রবেরি ১৪০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,100,100,0,0,100,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574304,187789,2024-01-31,20240131S42B33177,42,DHK180184,Ryan International,62,33177,O2471695533675822,হক ডিপার্টমেন্টাল স্টোর,1579,1,1,1,General,0,77,77,FG0302412231,সুইস রোল - চকলেট ১৪০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,100,100,0,0,100,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574303,187789,2024-01-31,20240131S42B33177,42,DHK180184,Ryan International,62,33177,O2471695533675822,হক ডিপার্টমেন্টাল স্টোর,1579,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574302,187788,2024-01-31,20240131S42B33238,42,DHK180184,Ryan International,62,33238,O2471695876279196,ফারিয়া  স্টোর,1579,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574301,187788,2024-01-31,20240131S42B33238,42,DHK180184,Ryan International,62,33238,O2471695876279196,ফারিয়া  স্টোর,1579,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574300,187787,2024-01-31,20240131S42B33188,42,DHK180184,Ryan International,62,33188,O2471695538149727,সাজ্জাদ স্টোর,1579,1,1,1,General,0,78,78,FG0302412331,সুইস রোল - স্ট্রবেরি ১৪০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,100,100,0,0,100,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574299,187787,2024-01-31,20240131S42B33188,42,DHK180184,Ryan International,62,33188,O2471695538149727,সাজ্জাদ স্টোর,1579,1,1,1,General,0,77,77,FG0302412231,সুইস রোল - চকলেট ১৪০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,2,100,200,0,0,200,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574298,187787,2024-01-31,20240131S42B33188,42,DHK180184,Ryan International,62,33188,O2471695538149727,সাজ্জাদ স্টোর,1579,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574297,187787,2024-01-31,20240131S42B33188,42,DHK180184,Ryan International,62,33188,O2471695538149727,সাজ্জাদ স্টোর,1579,1,1,1,General,0,45,45,FG0300122232,মাফিন - চকলেট - ৫০ গ্রাম রিটেইল প্যাক,1,Dan Foods Limited,3,Muffin,12,24,288,0,0,288,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574296,187787,2024-01-31,20240131S42B33188,42,DHK180184,Ryan International,62,33188,O2471695538149727,সাজ্জাদ স্টোর,1579,1,1,1,General,0,43,43,FG0300122132,মাফিন - ভ্যানিলা - ৫০ গ্রাম রিটেইল প্যাক,1,Dan Foods Limited,3,Muffin,12,24,288,0,0,288,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574295,187786,2024-01-31,20240131S42B19351,42,DHK180184,Ryan International,62,19351,savar007,মালাঞ্চ টি স্টোর,1579,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574294,187785,2024-01-31,20240131S42B33239,42,DHK180184,Ryan International,62,33239,O2471695878845025,for your needs,1579,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574293,187785,2024-01-31,20240131S42B33239,42,DHK180184,Ryan International,62,33239,O2471695878845025,for your needs,1579,1,1,1,General,0,76,76,FG0302182231,সুইস রোল - চকলেট ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574292,187784,2024-01-31,20240131S42B19345,42,DHK180184,Ryan International,62,19345,savar001,শ্রাবণী কনফেকশনারি,1579,1,1,1,General,0,75,75,FG0302182431 S,সুইস রোল - স্ট্রবেরি ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574291,187784,2024-01-31,20240131S42B19345,42,DHK180184,Ryan International,62,19345,savar001,শ্রাবণী কনফেকশনারি,1579,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574290,187784,2024-01-31,20240131S42B19345,42,DHK180184,Ryan International,62,19345,savar001,শ্রাবণী কনফেকশনারি,1579,1,1,1,General,0,34,34,FG0305253232R-2,মার্বেল কেক - ৩০০ গ্রাম,1,Dan Foods Limited,8,Marble Cake,1,150,150,0,0,150,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574289,187783,2024-01-31,20240131S42B33402,42,DHK180184,Ryan International,62,33402,O2471697692665097,মেসার্স লাকি এন্টারপ্রাইজ,1579,1,2,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,24,8.5,204,0,0,204,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574288,187782,2024-01-31,20240131S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,63,63,FG0303142532,পাউন্ড লেমন - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,4,30,120,0,0,120,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574287,187782,2024-01-31,20240131S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,4,30,120,0,0,120,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574286,187782,2024-01-31,20240131S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,4,30,120,0,0,120,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574285,187781,2024-01-31,20240131S42B19357,42,DHK180184,Ryan International,62,19357,savar012,ইউসা ফাস্টফুড,1579,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574284,187781,2024-01-31,20240131S42B19357,42,DHK180184,Ryan International,62,19357,savar012,ইউসা ফাস্টফুড,1579,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,247,SND0111166481,Md. Isahak Ali,203,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574283,187780,2024-01-31,20240131S54B7513,54,DHK180039,Sajeeb Enterprise,74,7513,1617,আল্লাহর দান জেনারেল ষ্টোর,1405,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,118,354,0,0,354,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574282,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,81,81,FG031122343,ওটস কুকিজ - ১৫০ গ্রাম,1,Dan Foods Limited,14,Cookies,1,125,125,0,0,125,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574281,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,4,30,120,0,0,120,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574280,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574279,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,55,55,FG0303363033,পাউন্ড অরেঞ্জ - ২২০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,100,100,0,0,100,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574278,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574277,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,51,51,FG0305222132,ভ্যানিলা প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,2,58,116,0,0,116,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574276,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,25,25,FG0303322631,Fruit Cake-220gm,1,Dan Foods Limited,7,Fruit Cake,1,117,117,0,0,117,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574275,187779,2024-01-31,20240131S54B7670,54,DHK180039,Sajeeb Enterprise,74,7670,1624,শফিক জেনারেল ষ্টোর,1405,1,1,1,General,0,23,23,FG0303292631,Fruit Cake-300gm,1,Dan Foods Limited,7,Fruit Cake,1,150,150,0,0,150,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574274,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,55,55,FG0303363033,পাউন্ড অরেঞ্জ - ২২০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,100,100,0,0,100,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574273,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,83,83,FG0303423331,বাটার কেক - ২২০ গ্রাম,1,Dan Foods Limited,2,Butter Cake,2,100,200,0,0,200,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574272,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,4,30,120,0,0,120,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574271,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,16,30,480,0,0,480,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574270,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,118,236,0,0,236,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574269,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,118,236,0,0,236,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574268,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,45,45,FG0300122232,মাফিন - চকলেট - ৫০ গ্রাম রিটেইল প্যাক,1,Dan Foods Limited,3,Muffin,12,24,288,0,0,288,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574267,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,43,43,FG0300122132,মাফিন - ভ্যানিলা - ৫০ গ্রাম রিটেইল প্যাক,1,Dan Foods Limited,3,Muffin,12,24,288,0,0,288,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574266,187778,2024-01-31,20240131S54B7943,54,DHK180039,Sajeeb Enterprise,74,7943,1625,এন.এস.জেনারেল ষ্টোর,1405,1,1,1,General,0,1,1,FG0309242431,ক্লাসিক ব্রাউনিস - ১৮০ গ্রাম,1,Dan Foods Limited,1,Brownie,1,100,100,0,0,100,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574265,187777,2024-01-31,20240131S54B8370,54,DHK180039,Sajeeb Enterprise,74,8370,1630,লাকী জেনারেল ষ্টোর,1405,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,118,354,0,0,354,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574264,187777,2024-01-31,20240131S54B8370,54,DHK180039,Sajeeb Enterprise,74,8370,1630,লাকী জেনারেল ষ্টোর,1405,1,1,1,General,0,25,25,FG0303322631,Fruit Cake-220gm,1,Dan Foods Limited,7,Fruit Cake,3,117,351,0,0,351,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574263,187776,2024-01-31,20240131S54B7653,54,DHK180039,Sajeeb Enterprise,74,7653,1623,চাঁদপুর ষ্টোর,1405,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,36,8.5,306,0,0,306,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574262,187776,2024-01-31,20240131S54B7653,54,DHK180039,Sajeeb Enterprise,74,7653,1623,চাঁদপুর ষ্টোর,1405,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574261,187775,2024-01-31,20240131S54B7554,54,DHK180039,Sajeeb Enterprise,74,7554,1619,ভাই ভাই জেনারেল ষ্টোর,1405,1,1,1,General,0,40,40,FG0300112231,মাফিন - চকলেট - ৩০ গ্রাম গিফট প্যাক,1,Dan Foods Limited,3,Muffin,1,192,192,0,0,192,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574260,187774,2024-01-31,20240131S54B8866,54,DHK180039,Sajeeb Enterprise,74,8866,1671,বি.আর.টি.সি ক্যান্টিন,1405,1,1,1,General,0,73,73,FG0305162132,ভ্যানিলা ডাবল স্লাইস - ৪৫ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,16.25,195,0,0,195,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574259,187773,2024-01-31,20240131S54B30308,54,DHK180039,Sajeeb Enterprise,74,30308,627,বসুন্ধরা জেনারেল স্টোর,1401,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574258,187773,2024-01-31,20240131S54B30308,54,DHK180039,Sajeeb Enterprise,74,30308,627,বসুন্ধরা জেনারেল স্টোর,1401,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574257,187773,2024-01-31,20240131S54B30308,54,DHK180039,Sajeeb Enterprise,74,30308,627,বসুন্ধরা জেনারেল স্টোর,1401,1,1,1,General,0,40,40,FG0300112231,মাফিন - চকলেট - ৩০ গ্রাম গিফট প্যাক,1,Dan Foods Limited,3,Muffin,1,192,192,0,0,192,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574256,187773,2024-01-31,20240131S54B30308,54,DHK180039,Sajeeb Enterprise,74,30308,627,বসুন্ধরা জেনারেল স্টোর,1401,1,1,1,General,0,38,38,FG0300112131,মাফিন - ভ্যানিলা - ৩০ গ্রাম গিফট প্যাক,1,Dan Foods Limited,3,Muffin,1,192,192,0,0,192,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574255,187772,2024-01-31,20240131S54B30311,54,DHK180039,Sajeeb Enterprise,74,30311,630,সাবা ভ্যারাইটিজ স্টোর,1401,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574254,187772,2024-01-31,20240131S54B30311,54,DHK180039,Sajeeb Enterprise,74,30311,630,সাবা ভ্যারাইটিজ স্টোর,1401,1,1,1,General,0,50,50,FG0305222232,চকলেট প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,2,58,116,0,0,116,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574253,187772,2024-01-31,20240131S54B30311,54,DHK180039,Sajeeb Enterprise,74,30311,630,সাবা ভ্যারাইটিজ স্টোর,1401,1,1,1,General,0,51,51,FG0305222132,ভ্যানিলা প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,3,58,174,0,0,174,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
1574252,187772,2024-01-31,20240131S54B30311,54,DHK180039,Sajeeb Enterprise,74,30311,630,সাবা ভ্যারাইটিজ স্টোর,1401,1,1,1,General,0,23,23,FG0303292631,Fruit Cake-300gm,1,Dan Foods Limited,7,Fruit Cake,1,150,150,0,0,150,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-01 00:01:06,2024-02-01 03:01:07,,
